review_id,app_name,category,wtp_signal_text,wtp_classification,associated_feature,market_region
6165b85c-6e51-4db5-b8f8-c6b148771a34,Astrotalk,astrology,waste of money,negative_wtp,,india
d89f0a1f-f3fa-4a8b-ba0a-5c135c3a6955,Astrotalk,astrology,scam,negative_wtp,,india
429a45d4-7fd3-4ea7-833c-4339b31edb3b,Astrotalk,astrology,scam,negative_wtp,,india
cd9dade5-f927-4f43-9544-6f880cf9876e,Astrotalk,astrology,scam,negative_wtp,,india
d476cced-756e-4ec4-b657-587031ee20a7,Astrotalk,astrology,waste of money,negative_wtp,,india
9f1b2c59-7b7d-4885-a4b6-c86c042727df,Astrotalk,astrology,scam,negative_wtp,,india
8e925d9e-9221-4e7c-8592-18ee98e128a3,Astrotalk,astrology,scam,negative_wtp,,india
e7deb36e-cf74-42a0-8d9a-03a2a772fa16,Astrotalk,astrology,scam,negative_wtp,,india
e9b40090-e735-4609-bbc2-a7667b9f58d5,Astrotalk,astrology,scam,negative_wtp,,india
96d3f00a-688e-4401-88ea-28928d075743,Astrotalk,astrology,scam,negative_wtp,,india
058c9c8c-7dd6-40c1-898a-728999f84368,Astrotalk,astrology,scam,negative_wtp,,india
61a5b4ca-6cb0-4243-9da0-e757783860e0,Astrotalk,astrology,scam,negative_wtp,,india
6cb5e91d-5dbb-48da-96b7-1f3d64f98027,Astrotalk,astrology,scam,negative_wtp,,india
3fdbecbc-ebfd-402f-ae21-285f003031d7,Astrotalk,astrology,waste of money,negative_wtp,,india
7ef8816f-589a-49af-8eb5-c7cb000ccba2,Astrotalk,astrology,should be free,negative_wtp,,india
bbaf06d8-3dee-4079-afa9-f80ce53f8601,Astrotalk,astrology,waste of money,negative_wtp,,india
8af7bef2-157b-4b30-9930-708180cdf556,Astrotalk,astrology,loot,negative_wtp,,india
f4478b5d-57a5-4790-89b4-c202f66098bc,Astrotalk,astrology,Worth every penny,positive_wtp,,india
cdeaff23-6c1b-492e-9c9c-dc9ccf6b36f9,Astrotalk,astrology,scam,negative_wtp,,india
abca5907-9b66-4e3d-bba6-c515878c3a3f,Astrotalk,astrology,waste of money,negative_wtp,,india
b85e97af-e438-4538-84d7-25f17f5ba884,Astrotalk,astrology,waste of money,negative_wtp,,india
6929a22c-96bd-4b70-a6a9-40f290aea575,Astrotalk,astrology,value for money,positive_wtp,,india
6929a22c-96bd-4b70-a6a9-40f290aea575,Astrotalk,astrology,scam,negative_wtp,,india
a63da41b-638c-4b9c-a483-cb2b9f6b2cda,Astrotalk,astrology,scam,negative_wtp,,india
6122f9a9-80a9-4ebf-a68d-542e5b3fa6b7,Astrotalk,astrology,loot,negative_wtp,,india
2de9cce3-ce4e-4d46-9bb2-84112b8127db,Astrotalk,astrology,loot,negative_wtp,,india
0eff63a2-7c8f-4c97-a5b6-3e4e86d7b338,Astrotalk,astrology,scam,negative_wtp,,india
0eff63a2-7c8f-4c97-a5b6-3e4e86d7b338,Astrotalk,astrology,loot,negative_wtp,,india
58284041-7195-491d-94d5-7cf5f9f2f016,Astrotalk,astrology,scam,negative_wtp,,india
d99d1bbe-6608-4216-a8b6-e9e27482eec8,Astrotalk,astrology,waste of money,negative_wtp,remedies,india
d8f2e3cb-e4bf-4eda-8476-29b0e1828283,Astrotalk,astrology,waste of money,negative_wtp,,india
f4c6c3af-2d70-41ce-99e6-774d8718f3be,Astrotalk,astrology,scam,negative_wtp,,india
f1cb49d3-7a2e-4d00-be79-2e1ce0a22078,Astrotalk,astrology,loot,negative_wtp,,india
12c490af-e6ca-4169-9ff6-2ac4b2bd374c,Astrotalk,astrology,waste of money,negative_wtp,,india
e9752225-4f10-46eb-8c58-a435e6c3011e,Astrotalk,astrology,loot,negative_wtp,,india
89411324-bb66-403c-bb69-63773d8e6ad9,Astrotalk,astrology,scam,negative_wtp,,india
a3e6dfac-84d6-416d-9fd0-96b4cc59249b,Astrotalk,astrology,waste of money,negative_wtp,,india
d27e966a-df83-4ba1-ae02-40c9c9bfa223,Astrotalk,astrology,loot,negative_wtp,remedies,india
46176e3b-404a-434f-9fad-b9baefc7ce5c,Astrotalk,astrology,too costly,negative_wtp,,india
a0f96f70-21c5-4a9a-9837-7957ad288239,Astrotalk,astrology,loot,negative_wtp,,india
ff1b6bf0-cde5-4607-a337-f3c543e8beba,Astrotalk,astrology,Worth every penny,positive_wtp,,india
fda1b000-8ce4-48d5-a394-ac046acc3f4b,Astrotalk,astrology,Paisa barbaad,negative_wtp,,india
e3353d5f-f338-4159-8a49-214c5b881d39,Astrotalk,astrology,scam,negative_wtp,,india
c590700f-2f05-44d2-a38c-799aa77005c3,Astrotalk,astrology,scam,negative_wtp,,india
aaca86a8-0fd2-497d-968f-3fed6ce0f09c,Astrotalk,astrology,loot,negative_wtp,,india
6bfd4992-287e-4219-8568-5bc3f3c2fdf8,Astrotalk,astrology,Overpriced,negative_wtp,,india
b2bc71d5-6a8f-489d-ae13-497078ea19ff,Astrotalk,astrology,value for money,positive_wtp,,india
3366aaee-ae7d-43fc-a517-5c89f4cb5530,Astrotalk,astrology,too costly,negative_wtp,,india
536a6051-216e-4399-b93a-b82c012e8db0,Astrotalk,astrology,loot,negative_wtp,,india
156e690a-a0fb-4b62-bc83-30f73f708f37,Astrotalk,astrology,loot,negative_wtp,,india
6dc09ac7-f5cf-4d8a-8aeb-b91210646df3,Astrotalk,astrology,scam,negative_wtp,,india
965bba92-38f7-4dfa-a17c-a0d8b7af827b,Astrotalk,astrology,waste of money,negative_wtp,,india
93320a76-59ac-4a56-ae7e-5de8fd74f0a6,Astrotalk,astrology,scam,negative_wtp,,india
93320a76-59ac-4a56-ae7e-5de8fd74f0a6,Astrotalk,astrology,paisa barbaad,negative_wtp,,india
b0d3b635-3dd1-4d7a-95fc-d367aff62b67,Astrotalk,astrology,scam,negative_wtp,,india
b5ae17e4-ec8c-4ab2-9d2e-d14d7133de9e,Astrotalk,astrology,scam,negative_wtp,,india
d6b8dc50-8993-42a6-a5bd-c89602eb33fb,Astrotalk,astrology,scam,negative_wtp,,india
4c19c42a-b04d-4b66-98c0-e507afeb09d3,Astrotalk,astrology,loot,negative_wtp,,india
31d6d1c0-3f1f-4b02-81f1-c0494d3dfa60,Astrotalk,astrology,scam,negative_wtp,,india
3d4620c7-6bcc-46ee-a9c3-d842c027f84d,Astrotalk,astrology,scam,negative_wtp,,india
0ba3c994-ae4c-47ea-aa86-3c3c218e2a59,Astrotalk,astrology,waste of money,negative_wtp,,india
4c82c1eb-2a0e-4b46-afa8-9f45432cb754,Astrotalk,astrology,waste of money,negative_wtp,,india
36770c26-d4a4-420b-b6b2-fc8055634777,Astrotalk,astrology,loot,negative_wtp,,india
7d5a11f7-4cf0-43dc-88b5-92e4822f5fdb,Astrotalk,astrology,scam,negative_wtp,,india
f5dbe067-00a9-4d82-8073-9fe24510349b,Astrotalk,astrology,scam,negative_wtp,,india
d2d428b5-639f-4159-a97a-566ba9a5cd65,Astrotalk,astrology,scam,negative_wtp,,india
d2d428b5-639f-4159-a97a-566ba9a5cd65,Astrotalk,astrology,loot,negative_wtp,,india
b05cfc62-e640-4a13-8cae-60438aa0a5d5,Astrotalk,astrology,scam,negative_wtp,,india
acbd09bd-40ef-4146-ad35-bf604aad6f9d,Astrotalk,astrology,loot,negative_wtp,,india
fca532a6-4628-4b12-8fad-40caf0fe5438,Astrotalk,astrology,Scam,negative_wtp,,india
5ad872ce-48d1-4e9b-bd59-47d20771fa68,Astrotalk,astrology,scam,negative_wtp,,india
5ad872ce-48d1-4e9b-bd59-47d20771fa68,Astrotalk,astrology,scam,negative_wtp,,india
5ad872ce-48d1-4e9b-bd59-47d20771fa68,Astrotalk,astrology,scam,negative_wtp,,india
e31de480-4942-4b8b-8ba1-915b593ee2fe,Astrotalk,astrology,scam,negative_wtp,,india
34fed3aa-d79b-4a1d-a345-15ac83cebcc7,Astrotalk,astrology,Waste of Money,negative_wtp,,india
34fed3aa-d79b-4a1d-a345-15ac83cebcc7,Astrotalk,astrology,scam,negative_wtp,,india
bc288cfe-aa0e-4c71-997c-cd0ba04ae650,Astrotalk,astrology,paisa barbaad,negative_wtp,,india
0f719bea-94ef-4c6c-918a-2d3f864c46a7,Astrotalk,astrology,scam,negative_wtp,,india
5d0536c6-cb01-4620-b650-6de24ec6d940,Astrotalk,astrology,scam,negative_wtp,,india
f0b1ed2a-4c16-4281-8947-7075e5841976,Astrotalk,astrology,loot,negative_wtp,,india
24894d5e-e855-4ccd-9339-63f1b9dd8093,Astrotalk,astrology,waste of money,negative_wtp,,india
c6389d4c-656c-42d7-bea3-cfb8303aea56,Astrotalk,astrology,Waste of money,negative_wtp,,india
c6389d4c-656c-42d7-bea3-cfb8303aea56,Astrotalk,astrology,scam,negative_wtp,,india
f771c4b5-b421-410c-82cf-80acf48a0467,Astrotalk,astrology,scam,negative_wtp,,india
4ea15a73-414d-4bca-9adc-0b4fef9ec2cf,Astrotalk,astrology,waste of money,negative_wtp,,india
32e063d8-879e-4a15-9170-fb77e87eca1e,Astrotalk,astrology,loot,negative_wtp,,india
d49587e4-6ef4-4d15-934d-78ffc5a7c1ad,Astrotalk,astrology,scam,negative_wtp,,india
7530b701-88e5-4030-a651-6de84b6ee607,Astrotalk,astrology,waste of money,negative_wtp,,india
7530b701-88e5-4030-a651-6de84b6ee607,Astrotalk,astrology,loot,negative_wtp,,india
15a8f9af-74c6-443c-a51e-9a1ced25ab5a,Astrotalk,astrology,scam,negative_wtp,,india
486e37d6-e6b7-4e35-8245-ce17a5f46f4a,Astrotalk,astrology,scam,negative_wtp,,india
315b14bf-39ac-4b0a-b50f-6a2e85036580,Astrotalk,astrology,waste of money,negative_wtp,,india
f25dc550-3ffd-45cd-9482-49094db1a37c,Astrotalk,astrology,scam,negative_wtp,,india
0f72c76e-4e04-41ba-b417-dd68147659b9,Astrotalk,astrology,loot,negative_wtp,,india
0f72c76e-4e04-41ba-b417-dd68147659b9,Astrotalk,astrology,loot,negative_wtp,,india
6c84f591-3f33-46d3-a572-8b440de8fe36,Astrotalk,astrology,scam,negative_wtp,,india
afa86a61-a543-4bc7-9733-0d1cb68df61f,Astrotalk,astrology,scam,negative_wtp,,india
21403ff1-b719-43fb-b573-b0662519288b,Astrotalk,astrology,loot,negative_wtp,,india
88bb8612-a771-452c-8136-f166159ec4c6,Astrotalk,astrology,scam,negative_wtp,,india
4a4f24ec-32a8-44ea-b911-243964cb4a8f,Astrotalk,astrology,paisa barbaad,negative_wtp,,india
aee3f41c-79aa-4e96-a99d-5af93bfdd178,Astrotalk,astrology,not worth,negative_wtp,,india
9881b0df-7bc8-4aca-b980-215791d0d834,Astrotalk,astrology,scam,negative_wtp,,india
0e51f0c5-77d1-4434-8bd2-c357d145898d,Astrotalk,astrology,scam,negative_wtp,,india
21e41377-7d30-458e-b503-dbf4bce3ba62,Astrotalk,astrology,scam,negative_wtp,,india
c60c19bc-87dd-4718-a5fc-114b93c20d00,Astrotalk,astrology,scam,negative_wtp,,india
9b6b0cec-7ab0-4276-b0ca-1231511e4d6b,Astrotalk,astrology,scam,negative_wtp,,india
9b6b0cec-7ab0-4276-b0ca-1231511e4d6b,Astrotalk,astrology,scam,negative_wtp,,india
9b6b0cec-7ab0-4276-b0ca-1231511e4d6b,Astrotalk,astrology,scam,negative_wtp,,india
097ec81f-07ea-4085-b8bb-335a15799e2b,Astrotalk,astrology,scam,negative_wtp,,india
40ad8930-cb60-4b40-873e-5da961125b09,Astrotalk,astrology,loot,negative_wtp,,india
7c01d66e-b468-4db1-94e2-1d220f58e2e2,Astrotalk,astrology,loot,negative_wtp,,india
0e422844-e2ca-43ac-a138-60f440c8cada,Astrotalk,astrology,scam,negative_wtp,,india
667be5d2-c925-45a9-8961-68df23c6eb8a,Astrotalk,astrology,loot,negative_wtp,,india
aaf08a4b-fb2d-48db-a1fb-7337d674b8c0,Astrotalk,astrology,scam,negative_wtp,,india
aa01e9d4-e4f5-46a1-8415-fd775bf42ebc,Astrotalk,astrology,scam,negative_wtp,,india
cecdc929-82c3-483b-854f-8181fb902de7,Astrotalk,astrology,scam,negative_wtp,,india
7468b5ca-959d-46d8-a90a-f218deb42355,Astrotalk,astrology,scam,negative_wtp,,india
7468b5ca-959d-46d8-a90a-f218deb42355,Astrotalk,astrology,loot,negative_wtp,,india
66c6c2a8-e59b-480b-bcb3-457cf1e01f42,Astrotalk,astrology,scam,negative_wtp,,india
960776c1-586a-4ca5-bfca-1569d8f6c4a7,Astrotalk,astrology,scam,negative_wtp,,india
960776c1-586a-4ca5-bfca-1569d8f6c4a7,Astrotalk,astrology,loot,negative_wtp,,india
1a623fd3-3c14-45cb-a246-09cb11d6aa9a,Astrotalk,astrology,waste of money,negative_wtp,,india
81a3503b-bad9-48f1-af1a-ff926cf08233,Astrotalk,astrology,scam,negative_wtp,,india
7fe64e90-edb4-4c77-9c9d-24a5b966a2da,Astrotalk,astrology,loot,negative_wtp,,india
294d201d-b16f-4c70-b8d5-2058287d1c65,Astrotalk,astrology,scam,negative_wtp,,india
3f2ae086-268e-4746-b0b8-baddd71a31b6,Astrotalk,astrology,waste of money,negative_wtp,,india
6eee94c4-5fdb-45e1-8bb9-af8b6beccaf4,Astrotalk,astrology,scam,negative_wtp,,india
f83848b1-f7d3-4dff-87f1-53ac3fa3d5f9,Astrotalk,astrology,loot,negative_wtp,,india
e1e7d39c-ea29-4569-9028-c69ef19365e7,Astrotalk,astrology,waste of money,negative_wtp,,india
1ac448b9-d2eb-47c6-b73e-fdd7d3db9bc0,Astrotalk,astrology,scam,negative_wtp,,india
841e2e99-71a3-4d64-b2f9-5e35d103ba88,Astrotalk,astrology,scam,negative_wtp,,india
3d666564-69ae-49d4-b41d-fbd829f043fb,Astrotalk,astrology,Scam,negative_wtp,,india
bf5d13c4-265e-4db6-8f9c-8b9234eb3086,Astrotalk,astrology,scam,negative_wtp,,india
9ffa5b40-76b3-450c-9434-d6e308f6743a,Astrotalk,astrology,scam,negative_wtp,,india
f4b41e8a-a538-422e-bd34-be4607797247,Astrotalk,astrology,SCAM,negative_wtp,,india
ca314d1c-b36c-4859-be48-1f1f2de00691,Astrotalk,astrology,scam,negative_wtp,,india
51c13221-4971-404e-8e4c-68314ebac0bd,Astrotalk,astrology,scam,negative_wtp,,india
8c3bf7ad-17ad-45be-83ed-675ed476fa8f,Astrotalk,astrology,waste of money,negative_wtp,,india
0dbb967b-0096-47a6-b5d9-fa993c8641f1,Astrotalk,astrology,scam,negative_wtp,,india
fbbd3d21-698a-4c18-885e-f626dc861e40,Astrotalk,astrology,scam,negative_wtp,,india
cbc63c8c-0057-416c-91a7-7d771ebf210b,Astrotalk,astrology,loot,negative_wtp,,india
96e26902-23c8-4bc9-a097-6973832289d2,Astrotalk,astrology,scam,negative_wtp,,india
96e26902-23c8-4bc9-a097-6973832289d2,Astrotalk,astrology,scam,negative_wtp,,india
96e26902-23c8-4bc9-a097-6973832289d2,Astrotalk,astrology,scam,negative_wtp,,india
96e26902-23c8-4bc9-a097-6973832289d2,Astrotalk,astrology,scam,negative_wtp,,india
96e26902-23c8-4bc9-a097-6973832289d2,Astrotalk,astrology,scam,negative_wtp,,india
cb56059a-c5d6-413d-99db-873a22e6843f,Astrotalk,astrology,scam,negative_wtp,,india
c278b484-2303-4cea-948c-53a9cfc77cb3,Astrotalk,astrology,loot,negative_wtp,,india
93888969-2bc4-4546-9db7-02d04752bc8f,Astrotalk,astrology,scam,negative_wtp,,india
93888969-2bc4-4546-9db7-02d04752bc8f,Astrotalk,astrology,loot,negative_wtp,,india
67e6e581-84bb-4e51-901b-f61897dbc65f,Astrotalk,astrology,scam,negative_wtp,,india
67e6e581-84bb-4e51-901b-f61897dbc65f,Astrotalk,astrology,scam,negative_wtp,,india
ce664140-7bf7-412c-b999-a4d6cb013189,Astrotalk,astrology,overpriced,negative_wtp,,india
ce664140-7bf7-412c-b999-a4d6cb013189,Astrotalk,astrology,waste of money,negative_wtp,,india
ea94dae4-d508-42c7-a3c7-d45c38d34359,Astrotalk,astrology,scam,negative_wtp,,india
c7ed9a7d-3a97-474a-b5d5-808452680384,Astrotalk,astrology,waste of money,negative_wtp,,india
fad2b812-3018-454a-9975-5a052a5f44df,Astrotalk,astrology,scam,negative_wtp,,india
5df768a0-96b9-40b6-a582-7618fb1b446e,Astrotalk,astrology,waste of money,negative_wtp,,india
5867f61e-517b-40a3-9fe8-2c987550d65c,Astrotalk,astrology,Scam,negative_wtp,,india
94d5fdfc-136d-40dd-be03-8d7a6068737a,Astrotalk,astrology,loot,negative_wtp,,india
bb33a220-471b-4c67-8c69-ee9556fd1d90,Astrotalk,astrology,scam,negative_wtp,,india
abaa34cc-0c94-4638-a310-4872ed0d7802,Astrotalk,astrology,too expensive,negative_wtp,,india
cf12480a-1010-4134-ac5b-46d8835c21ec,Astrotalk,astrology,not worth,negative_wtp,,india
e825e655-cb21-424e-82b7-3f1ddfdebf85,Astrotalk,astrology,waste of money,negative_wtp,,india
16912d30-4256-41f4-a31b-c391737614dc,Astrotalk,astrology,scam,negative_wtp,,india
c9854f39-6e82-46d7-8cea-12437d7d970e,Astrotalk,astrology,scam,negative_wtp,,india
1df02f8a-b5af-4148-b883-34b733ad2291,Astrotalk,astrology,waste of money,negative_wtp,,india
9b0bdd7f-ec95-4d7b-8cae-540a6f6dc700,Astrotalk,astrology,scam,negative_wtp,,india
8a81263d-cda5-4bb5-bf71-294845d22e2d,Astrotalk,astrology,loot,negative_wtp,kundli,india
e72aa344-c262-429f-8454-fbaf17fbcf81,Astrotalk,astrology,scam,negative_wtp,,india
0cf4275d-b10c-4822-90a0-ece966612a16,Astrotalk,astrology,waste of money,negative_wtp,,india
595e8495-2def-4d81-b13b-7f8d35ae95b8,Astrotalk,astrology,waste of money,negative_wtp,,india
ab257948-497c-430f-a76e-9dc960511aaf,Astrotalk,astrology,loot,negative_wtp,,india
2f6b929e-6ffa-4ca3-9060-0fc21ce348f7,Astrotalk,astrology,loot,negative_wtp,,india
c3b1d3b8-e18b-4893-9c36-3009f3090cf2,Astrotalk,astrology,scam,negative_wtp,,india
54117fcd-ddb8-4a28-9a8b-6d842b048d9a,Astrotalk,astrology,scam,negative_wtp,,india
f324590f-f38c-4445-83d9-7ce5d1267a9a,Astrotalk,astrology,scam,negative_wtp,,india
1166ff20-a148-470c-9769-01744d268994,Astrotalk,astrology,loot,negative_wtp,,india
e75d2fe2-d4ed-454f-83b8-f99e90611039,Astrotalk,astrology,scam,negative_wtp,,india
d8f590df-818a-4909-97e9-6b8cdcb10c67,Astrotalk,astrology,Scam,negative_wtp,,india
1aef5eee-16bb-467c-b53e-c7f618761df2,Astrotalk,astrology,scam,negative_wtp,,india
4a849541-1854-4e66-a977-0ba873de4ef3,Astrotalk,astrology,scam,negative_wtp,,india
6c6ba492-43c8-4379-a928-6145ed6bb254,Astrotalk,astrology,waste of money,negative_wtp,,india
9a4f0e9f-b2ef-4e05-bd92-c9581ae10328,Astrotalk,astrology,scam,negative_wtp,,india
ace5510e-1c50-4125-bf7e-554eeff53b34,Astrotalk,astrology,scam,negative_wtp,,india
398f8b0b-9526-4e48-95b7-3088a100665e,Astrotalk,astrology,waste of money,negative_wtp,,india
398f8b0b-9526-4e48-95b7-3088a100665e,Astrotalk,astrology,scam,negative_wtp,,india
398f8b0b-9526-4e48-95b7-3088a100665e,Astrotalk,astrology,scam,negative_wtp,,india
a211efbb-bf06-4d2d-85d8-108b91471e69,Astrotalk,astrology,not worth,negative_wtp,,india
f05b14b7-939d-4201-8e17-feed2806f32e,Astrotalk,astrology,scam,negative_wtp,,india
3119d6b9-bf08-4fb4-b61c-999139fb28f1,Astrotalk,astrology,waste of money,negative_wtp,,india
8389f509-4cf5-4e1e-afb6-4308434d3e8b,Astrotalk,astrology,Scam,negative_wtp,,india
22b59b51-92f6-488d-a39d-39c85651972c,Astrotalk,astrology,waste of money,negative_wtp,,india
6cf916f1-17d0-47b6-96cf-1a93fbeae0cb,Astrotalk,astrology,take my money,positive_wtp,,india
620ba1fe-e67c-4b73-b214-8c9d1d6750b4,Astrotalk,astrology,waste of money,negative_wtp,,india
59799e3a-32b9-47e4-b781-080a891db301,Astrotalk,astrology,scam,negative_wtp,tarot,india
bd728118-25f5-4185-b04c-c69ac6b86542,Astrotalk,astrology,scam,negative_wtp,,india
bd728118-25f5-4185-b04c-c69ac6b86542,Astrotalk,astrology,scam,negative_wtp,,india
6f596c43-75bb-47fa-ae51-d2f1d7754230,Astrotalk,astrology,loot,negative_wtp,,india
8338308c-dc90-4ade-be6e-8b1058f0a9b3,Astrotalk,astrology,waste of money,negative_wtp,,india
1c359086-2c93-4935-af7e-a45051910b80,Astrotalk,astrology,loot,negative_wtp,,india
cf5dc59b-cb3c-4a9e-8234-5e7b77d3949c,Astrotalk,astrology,worth the money,positive_wtp,,india
516489c7-5f5f-411f-b15f-f7a9f5491045,Astrotalk,astrology,waste of money,negative_wtp,horoscope,india
8060900f-e63a-4844-a5a6-b962263d1663,Astrotalk,astrology,scam,negative_wtp,,india
9bb3185c-a540-4fe1-b753-0a9f0667a66d,Astrotalk,astrology,loot,negative_wtp,,india
608548a5-bd08-496c-89c2-39b2cde813b8,Astrotalk,astrology,scam,negative_wtp,,india
841399c8-2e9f-42ac-b327-5191dcf9d510,Astrotalk,astrology,scam,negative_wtp,,india
65cfdcce-4505-4a20-b4e0-df81230757fd,Astrotalk,astrology,waste of money,negative_wtp,,india
65cfdcce-4505-4a20-b4e0-df81230757fd,Astrotalk,astrology,scam,negative_wtp,,india
315dc03c-6017-411e-b6b8-0563fedc7675,Astrotalk,astrology,Not worth,negative_wtp,,india
bbecdc25-2355-42fa-aaca-38e2bfdd2c34,Astrotalk,astrology,scam,negative_wtp,,india
01404941-7b76-4d5a-82ad-92ce6ef0c4ac,Astrotalk,astrology,scam,negative_wtp,,india
3e6b4fdc-7b86-474f-8345-43754217acf3,Astrotalk,astrology,worth the money,positive_wtp,,india
3e6b4fdc-7b86-474f-8345-43754217acf3,Astrotalk,astrology,money well spent,positive_wtp,,india
51de55b0-1aa5-4388-8f8d-96eee58e3b93,Astrotalk,astrology,scam,negative_wtp,,india
16eb0da0-94df-4bef-94a1-ee0fd9862cd4,Astrotalk,astrology,loot,negative_wtp,,india
dd0d9479-07d7-4a00-9568-74a97e5db859,Astrotalk,astrology,waste of money,negative_wtp,,india
dd0d9479-07d7-4a00-9568-74a97e5db859,Astrotalk,astrology,scam,negative_wtp,,india
ea5f9576-7609-47b3-8078-013a7d06de34,Astrotalk,astrology,scam,negative_wtp,,india
ea6cbf3d-7f12-44a3-8c02-a81063697fc4,Astrotalk,astrology,waste of money,negative_wtp,,india
03e7bae1-a5d5-4d7e-b6f5-7128aebd1209,Astrotalk,astrology,scam,negative_wtp,,india
c21ed31b-4047-43ff-b933-c1de25c65ad4,Astrotalk,astrology,scam,negative_wtp,,india
11ec8215-c956-42fa-a6b5-a552c33484e7,Astrotalk,astrology,loot,negative_wtp,,india
d00294d4-9594-4f06-8276-60a1ad185201,Astrotalk,astrology,scam,negative_wtp,,india
d00294d4-9594-4f06-8276-60a1ad185201,Astrotalk,astrology,loot,negative_wtp,,india
c6c929b5-4e3e-425a-84b5-daf5d20eefb2,Astrotalk,astrology,scam,negative_wtp,kundli,india
6c7abd6d-4987-40e5-8471-4b594f2800b1,Astrotalk,astrology,scam,negative_wtp,,india
f03827f9-eafa-4cb0-b57d-43f259681a31,Astrotalk,astrology,waste of money,negative_wtp,,india
c366aefd-612b-4946-942d-fdeebba17f20,Astrotalk,astrology,scam,negative_wtp,,india
1f660860-6197-4a29-9d7c-b15cd0068393,Astrotalk,astrology,scam,negative_wtp,,india
5a4d9d7d-1af9-4275-92b9-2b5be926d825,Astrotalk,astrology,scam,negative_wtp,,india
9def8bbe-9155-428c-a2ec-144f0515d884,Astrotalk,astrology,scam,negative_wtp,,india
326f2eef-2f95-4f96-86ec-fdd2525fb4cc,Astrotalk,astrology,scam,negative_wtp,,india
d9a03833-deb9-4f7d-9efa-1274b355d1ac,Astrotalk,astrology,waste of money,negative_wtp,,india
e12821b1-6e7a-4c55-b312-9365b48bba66,Astrotalk,astrology,scam,negative_wtp,zodiac,india
73a5b3c7-4ea4-4f1d-8231-bd4e200f325f,Astrotalk,astrology,money grab,negative_wtp,,india
ae001b3f-27d0-4ba7-960f-bef3b5314736,Astrotalk,astrology,Waste of money,negative_wtp,,india
553d5031-93c5-49d9-ac37-bc8ac0dd767a,Astrotalk,astrology,scam,negative_wtp,,india
a0022ef5-394f-43ec-87bd-486d8e77fb9d,Astrotalk,astrology,scam,negative_wtp,,india
80ed3056-bb03-4a6c-adec-40f52624ce52,Astrotalk,astrology,scam,negative_wtp,,india
29fe00e6-e33b-42ca-a6ed-0f04e52495c0,Astrotalk,astrology,Waste of money,negative_wtp,,india
4e1dd229-0425-4708-b669-4defd57b6638,Astrotalk,astrology,scam,negative_wtp,,india
4e1dd229-0425-4708-b669-4defd57b6638,Astrotalk,astrology,loot,negative_wtp,,india
77c6e286-6dea-408c-a469-fdad591d7acd,Astrotalk,astrology,waste of money,negative_wtp,,india
099a70ff-0bf4-4f2e-872e-1d191af0e90b,Astrotalk,astrology,if they add,conditional_wtp,,india
5582484f-f0b4-4650-b9ce-0f95f5ae4836,Astrotalk,astrology,Scam,negative_wtp,,india
6b0f53e7-fe2f-4804-a0c1-e14c4dc3fd79,Astrotalk,astrology,waste of money,negative_wtp,,india
697ac9e1-4a4a-4bab-96ab-aea4019d9863,Astrotalk,astrology,scam,negative_wtp,,india
8d502dbd-9f45-46cc-9ba1-df382f2278f0,Astrotalk,astrology,scam,negative_wtp,,india
0a20d0ba-0a6b-4dd9-b074-510fd87bcc9f,Astrotalk,astrology,not worth,negative_wtp,,india
0a20d0ba-0a6b-4dd9-b074-510fd87bcc9f,Astrotalk,astrology,scam,negative_wtp,,india
996de303-e678-49c5-9bcc-45d0a5278c4c,Astrotalk,astrology,Scam,negative_wtp,,india
0ce4c75b-75ad-426d-a6a2-cf4bd78095f0,Astrotalk,astrology,scam,negative_wtp,,india
0ce4c75b-75ad-426d-a6a2-cf4bd78095f0,Astrotalk,astrology,scam,negative_wtp,,india
0ce4c75b-75ad-426d-a6a2-cf4bd78095f0,Astrotalk,astrology,scam,negative_wtp,,india
0ce4c75b-75ad-426d-a6a2-cf4bd78095f0,Astrotalk,astrology,scam,negative_wtp,,india
4f7eac6c-18bc-4313-90f3-3a8df1eec144,Astrotalk,astrology,loot,negative_wtp,,india
2642c1f2-db7a-4b64-b13b-6e67058318ca,Astrotalk,astrology,waste of money,negative_wtp,,india
1d0bfe15-269c-4376-a4b2-1702e93a45d2,Astrotalk,astrology,loot,negative_wtp,,india
e4284eed-157c-4471-b3ce-cbd3955d0545,Astrotalk,astrology,scam,negative_wtp,,india
09165f40-0aad-43f8-8736-ac6c2cae6782,Astrotalk,astrology,waste of money,negative_wtp,,india
64889edc-5a46-4996-9c1c-9e6186b23760,Astrotalk,astrology,scam,negative_wtp,,india
48b8c9a4-fe93-40f7-812d-25da56926bec,Astrotalk,astrology,scam,negative_wtp,,india
cca7e2f9-897c-43c1-9b80-2a5fb1ab9f5a,Astrotalk,astrology,scam,negative_wtp,,india
e09b9b43-3772-49af-b1d0-f16fe8381b08,Astrotalk,astrology,scam,negative_wtp,,india
bb19f222-8769-459b-98af-46cdfd0d05f1,Astrotalk,astrology,scam,negative_wtp,,india
9869e157-d0ae-4d1f-be6f-75ae33bedda7,Astrotalk,astrology,scam,negative_wtp,,india
b30b88a2-26f6-4b93-b542-72e872a77e1b,Astrotalk,astrology,scam,negative_wtp,,india
be251199-403b-4a89-89ee-d674289cd7d1,Astrotalk,astrology,too expensive,negative_wtp,,india
